"year","experiment","genotype","treatment","subplot_id","trait","data"
2013,"density","RIL_205","thick",33025,"leaf_mass",0.33
2013,"density","RIL_206","sparse",32102,"leaf_mass",2.48
2013,"density","RIL_206","sparse",34042,"leaf_mass",2.3
2013,"density","RIL_206","thick",31041,"leaf_mass",0.4
2013,"density","RIL_207","sparse",32086,"leaf_mass",2.13
2013,"density","RIL_207","thick",31148,"leaf_mass",0.2
2013,"density","RIL_208","sparse",32175,"leaf_mass",2.15
2013,"density","RIL_208","sparse",34105,"leaf_mass",2.25
2013,"density","RIL_208","thick",31064,"leaf_mass",0.28
2013,"density","RIL_208","thick",33110,"leaf_mass",0.25
2013,"density","RIL_209","sparse",32114,"leaf_mass",2.27
2013,"density","RIL_209","sparse",34083,"leaf_mass",2.18
2013,"density","RIL_209","thick",31032,"leaf_mass",1.3
2013,"density","RIL_209","thick",33125,"leaf_mass",0.35
2013,"density","RIL_210","sparse",32059,"leaf_mass",2.2
2013,"density","RIL_210","thick",31187,"leaf_mass",1.58
2013,"density","RIL_211","sparse",32192,"leaf_mass",1.65
2013,"density","RIL_211","thick",31116,"leaf_mass",0.24
2013,"density","RIL_211","thick",33070,"leaf_mass",0.6
2013,"density","RIL_212","sparse",32098,"leaf_mass",4.03
2013,"density","RIL_212","thick",31003,"leaf_mass",1.5
2013,"density","RIL_213","sparse",32092,"leaf_mass",3.3
2013,"density","RIL_213","sparse",34050,"leaf_mass",3.15
2013,"density","RIL_213","thick",31192,"leaf_mass",0.75
2013,"density","RIL_213","thick",33040,"leaf_mass",NA
2013,"density","RIL_215","sparse",32049,"leaf_mass",3.97
2013,"density","RIL_215","thick",31105,"leaf_mass",0.88
2013,"density","RIL_216","sparse",32172,"leaf_mass",1.25
2013,"density","RIL_216","sparse",34053,"leaf_mass",1.43
2013,"density","RIL_216","thick",31012,"leaf_mass",0.2
2013,"density","RIL_216","thick",33118,"leaf_mass",0.73
2013,"density","RIL_217","sparse",32150,"leaf_mass",1.53
2013,"density","RIL_217","sparse",34051,"leaf_mass",1.33
2013,"density","RIL_217","thick",31154,"leaf_mass",0.45
2013,"density","RIL_217","thick",33138,"leaf_mass",0.5
2013,"density","RIL_218","sparse",32087,"leaf_mass",1.8
2013,"density","RIL_218","thick",31079,"leaf_mass",0.48
2013,"density","RIL_219","sparse",32189,"leaf_mass",1.6
2013,"density","RIL_219","sparse",34003,"leaf_mass",1.65
2013,"density","RIL_219","thick",31103,"leaf_mass",0.48
2013,"density","RIL_219","thick",33062,"leaf_mass",0.68
2013,"density","RIL_220","sparse",32080,"leaf_mass",1.88
2013,"density","RIL_220","sparse",34008,"leaf_mass",1.2
2013,"density","RIL_220","thick",31169,"leaf_mass",0.15
2013,"density","RIL_220","thick",33042,"leaf_mass",0.28
2013,"density","RIL_221","sparse",32130,"leaf_mass",1.93
2013,"density","RIL_221","sparse",34022,"leaf_mass",NA
2013,"density","RIL_221","thick",31209,"leaf_mass",0.68
2013,"density","RIL_222","sparse",32141,"leaf_mass",2.75
2013,"density","RIL_222","sparse",34005,"leaf_mass",2.4
2013,"density","RIL_222","thick",31161,"leaf_mass",0.33
2013,"density","RIL_222","thick",33094,"leaf_mass",0.67
2013,"drought","A10","dry",17065,"leaf_mass",0.9
2013,"drought","A10","dry",17075,"leaf_mass",0.18
2013,"drought","A10","dry",19071,"leaf_mass",0.13
2013,"drought","A10","dry",19079,"leaf_mass",0.22
2013,"drought","A10","dry",25060,"leaf_mass",0.07
2013,"drought","A10","dry",25082,"leaf_mass",0.13
2013,"drought","A10","dry",26055,"leaf_mass",0.09
2013,"drought","A10","wet",15058,"leaf_mass",0.13
2013,"drought","A10","wet",22085,"leaf_mass",0.07
2013,"drought","B100","dry",17004,"leaf_mass",0.98
2013,"drought","B100","dry",17023,"leaf_mass",0.38
2013,"drought","B100","dry",17027,"leaf_mass",0.7
2013,"drought","B100","dry",17076,"leaf_mass",NA
2013,"drought","B100","dry",18012,"leaf_mass",0.98
2013,"drought","B100","dry",18023,"leaf_mass",0.48
2013,"drought","B100","dry",19003,"leaf_mass",0.93
2013,"drought","B100","dry",19013,"leaf_mass",0.9
2013,"drought","B100","dry",19015,"leaf_mass",1.3
2013,"drought","B100","dry",19021,"leaf_mass",1.3
2013,"drought","B100","dry",20004,"leaf_mass",0.55
2013,"drought","B100","dry",20010,"leaf_mass",0.7
2013,"drought","B100","dry",20021,"leaf_mass",1.7
2013,"drought","B100","dry",20039,"leaf_mass",0.7
2013,"drought","B100","dry",25001,"leaf_mass",0.3
2013,"drought","B100","dry",25012,"leaf_mass",0.27
2013,"drought","B100","dry",25017,"leaf_mass",0.63
2013,"drought","B100","dry",25023,"leaf_mass",0.35
2013,"drought","B100","dry",26006,"leaf_mass",0.78
2013,"drought","B100","dry",26026,"leaf_mass",0.38
2013,"drought","B100","dry",26033,"leaf_mass",0.68
2013,"drought","B100","dry",26036,"leaf_mass",0.68
2013,"drought","B100","wet",15003,"leaf_mass",0.45
2013,"drought","B100","wet",15008,"leaf_mass",1.45
2013,"drought","B100","wet",15015,"leaf_mass",1.53
2013,"drought","B100","wet",16001,"leaf_mass",1.15
2013,"drought","B100","wet",16018,"leaf_mass",1.15
2013,"drought","B100","wet",16040,"leaf_mass",1.25
2013,"drought","B100","wet",16049,"leaf_mass",1.13
2013,"drought","B100","wet",21001,"leaf_mass",1.2
2013,"drought","B100","wet",21012,"leaf_mass",0.88
2013,"drought","B100","wet",21017,"leaf_mass",0.55
2013,"drought","B100","wet",21023,"leaf_mass",0.65
2013,"drought","B100","wet",22006,"leaf_mass",0.83
2013,"drought","B100","wet",22026,"leaf_mass",0.6
2013,"drought","B100","wet",22033,"leaf_mass",0.4
2013,"drought","B100","wet",22037,"leaf_mass",0.38
2013,"drought","B100","wet",23003,"leaf_mass",0.4
2013,"drought","B100","wet",23013,"leaf_mass",0.53
2013,"drought","B100","wet",23015,"leaf_mass",0.5
2013,"drought","B100","wet",23021,"leaf_mass",0.32
2013,"drought","B100","wet",24003,"leaf_mass",0.58
2013,"drought","B100","wet",24009,"leaf_mass",0.4
2013,"drought","B100","wet",24020,"leaf_mass",0.2
2013,"drought","B100","wet",24038,"leaf_mass",0.45
2013,"drought","RIL_001","dry",18009,"leaf_mass",0.25
2013,"drought","RIL_001","dry",20009,"leaf_mass",0.45
2013,"drought","RIL_001","dry",25002,"leaf_mass",0.24
2013,"drought","RIL_001","wet",16021,"leaf_mass",0.75
2013,"drought","RIL_001","wet",21002,"leaf_mass",0.65
2013,"drought","RIL_001","wet",24008,"leaf_mass",0.15
2013,"drought","RIL_002","dry",17009,"leaf_mass",0.23
2013,"drought","RIL_002","dry",19024,"leaf_mass",0.7
2013,"drought","RIL_002","dry",26024,"leaf_mass",0.23
2013,"drought","RIL_002","wet",16027,"leaf_mass",0.35
2013,"drought","RIL_002","wet",22024,"leaf_mass",0.12
2013,"drought","RIL_002","wet",23024,"leaf_mass",0.24
2013,"drought","RIL_004","dry",18046,"leaf_mass",0.5
2013,"drought","RIL_004","dry",20055,"leaf_mass",0.25
2013,"drought","RIL_004","dry",25049,"leaf_mass",0.5
2013,"drought","RIL_004","wet",15044,"leaf_mass",0.48
2013,"drought","RIL_004","wet",21051,"leaf_mass",0.22
2013,"drought","RIL_004","wet",24054,"leaf_mass",0.63
2013,"drought","RIL_005","dry",17073,"leaf_mass",0.18
2013,"drought","RIL_005","dry",19083,"leaf_mass",0.45
2013,"drought","RIL_005","dry",25067,"leaf_mass",0.13
2013,"drought","RIL_005","wet",16067,"leaf_mass",0.43
2013,"drought","RIL_005","wet",21067,"leaf_mass",0.33
2013,"drought","RIL_005","wet",23083,"leaf_mass",0.53
2013,"drought","RIL_006","dry",19044,"leaf_mass",0.45
2013,"drought","RIL_006","wet",16084,"leaf_mass",1.2
2013,"drought","RIL_006","wet",22068,"leaf_mass",0.68
2013,"drought","RIL_006","wet",23044,"leaf_mass",1
2013,"drought","RIL_008","dry",18021,"leaf_mass",0.45
2013,"drought","RIL_008","dry",20017,"leaf_mass",0.45
2013,"drought","RIL_008","dry",25021,"leaf_mass",0.26
2013,"drought","RIL_008","wet",16014,"leaf_mass",0.63
2013,"drought","RIL_008","wet",21021,"leaf_mass",1.28
2013,"drought","RIL_008","wet",24016,"leaf_mass",0.25
2013,"drought","RIL_010","dry",18032,"leaf_mass",0.29
2013,"drought","RIL_010","dry",19036,"leaf_mass",0.48
2013,"drought","RIL_010","dry",26004,"leaf_mass",0.18
2013,"drought","RIL_010","wet",16045,"leaf_mass",0.55
2013,"drought","RIL_010","wet",22004,"leaf_mass",0.38
2013,"drought","RIL_010","wet",23036,"leaf_mass",0.2
2013,"drought","RIL_013","dry",18061,"leaf_mass",0.33
2013,"drought","RIL_013","dry",20087,"leaf_mass",0.58
2013,"drought","RIL_013","dry",26077,"leaf_mass",0.28
2013,"drought","RIL_013","wet",16093,"leaf_mass",1.25
2013,"drought","RIL_013","wet",22077,"leaf_mass",0.4
2013,"drought","RIL_013","wet",24086,"leaf_mass",0.16
2013,"drought","RIL_014","dry",18069,"leaf_mass",0.3
2013,"drought","RIL_014","dry",19081,"leaf_mass",1.15
2013,"drought","RIL_014","dry",25075,"leaf_mass",0.28
2013,"drought","RIL_014","wet",16056,"leaf_mass",0.85
2013,"drought","RIL_014","wet",21075,"leaf_mass",0.45
2013,"drought","RIL_014","wet",23081,"leaf_mass",0.35
2013,"drought","RIL_015","dry",17067,"leaf_mass",0.3
2013,"drought","RIL_015","dry",20071,"leaf_mass",0.14
2013,"drought","RIL_015","dry",26091,"leaf_mass",0.54
2013,"drought","RIL_015","wet",16058,"leaf_mass",0.15
2013,"drought","RIL_015","wet",22092,"leaf_mass",0.16
2013,"drought","RIL_015","wet",24070,"leaf_mass",0.09
2013,"drought","RIL_016","dry",17002,"leaf_mass",0.55
2013,"drought","RIL_016","dry",19040,"leaf_mass",0.95
2013,"drought","RIL_016","dry",26005,"leaf_mass",0.23
2013,"drought","RIL_016","wet",15037,"leaf_mass",0.28
2013,"drought","RIL_016","wet",22005,"leaf_mass",0.28
2013,"drought","RIL_016","wet",23040,"leaf_mass",0.38
2013,"drought","RIL_017","dry",18003,"leaf_mass",0.4
2013,"drought","RIL_017","dry",20029,"leaf_mass",1.03
2013,"drought","RIL_017","dry",25008,"leaf_mass",0.48
2013,"drought","RIL_017","wet",16004,"leaf_mass",1.15
2013,"drought","RIL_017","wet",21008,"leaf_mass",1.23
2013,"drought","RIL_017","wet",24028,"leaf_mass",0.28
2013,"drought","RIL_018","dry",17043,"leaf_mass",0.35
2013,"drought","RIL_018","dry",20067,"leaf_mass",0.6
2013,"drought","RIL_018","dry",25074,"leaf_mass",0.2
2013,"drought","RIL_018","wet",15046,"leaf_mass",1.1
2013,"drought","RIL_018","wet",21074,"leaf_mass",0.48
2013,"drought","RIL_019","dry",17058,"leaf_mass",0.2
2013,"drought","RIL_019","dry",20089,"leaf_mass",0.23
2013,"drought","RIL_019","dry",26051,"leaf_mass",0.15
2013,"drought","RIL_019","wet",15059,"leaf_mass",0.43
2013,"drought","RIL_019","wet",22051,"leaf_mass",0.3
2013,"drought","RIL_019","wet",24088,"leaf_mass",0.35
2013,"drought","RIL_020","dry",17026,"leaf_mass",0.5
2013,"drought","RIL_020","dry",19029,"leaf_mass",1.13
2013,"drought","RIL_020","dry",26013,"leaf_mass",0.23
2013,"drought","RIL_020","wet",16033,"leaf_mass",0.7
2013,"drought","RIL_020","wet",22013,"leaf_mass",0.4
2013,"drought","RIL_020","wet",23029,"leaf_mass",0.55
2013,"drought","RIL_021","dry",17066,"leaf_mass",0.3
2013,"drought","RIL_021","dry",19052,"leaf_mass",0.8
2013,"drought","RIL_021","dry",26081,"leaf_mass",0.26
2013,"drought","RIL_021","wet",16083,"leaf_mass",0.85
2013,"drought","RIL_021","wet",22082,"leaf_mass",0.68
2013,"drought","RIL_021","wet",23052,"leaf_mass",0.33
2013,"drought","RIL_022","dry",17078,"leaf_mass",0.7
2013,"drought","RIL_022","dry",20042,"leaf_mass",0.66
2013,"drought","RIL_022","dry",25025,"leaf_mass",0.27
2013,"drought","RIL_022","wet",16047,"leaf_mass",0.53
2013,"drought","RIL_022","wet",21025,"leaf_mass",0.43
2013,"drought","RIL_022","wet",24041,"leaf_mass",0.4
2013,"drought","RIL_024","dry",17034,"leaf_mass",0.25
2013,"drought","RIL_024","dry",19006,"leaf_mass",0.83
2013,"drought","RIL_024","dry",26040,"leaf_mass",0.4
2013,"drought","RIL_024","wet",16034,"leaf_mass",0.43
2013,"drought","RIL_024","wet",22040,"leaf_mass",0.33
2013,"drought","RIL_024","wet",23006,"leaf_mass",0.3
2013,"drought","RIL_025","dry",20084,"leaf_mass",0.63
2013,"drought","RIL_025","dry",25047,"leaf_mass",0.17
2013,"drought","RIL_025","wet",15070,"leaf_mass",0.28
2013,"drought","RIL_025","wet",21049,"leaf_mass",0.45
2013,"drought","RIL_025","wet",24083,"leaf_mass",0.2
2013,"drought","RIL_026","dry",20068,"leaf_mass",0.28
2013,"drought","RIL_026","dry",25085,"leaf_mass",0.48
2013,"drought","RIL_026","wet",16088,"leaf_mass",0.65
2013,"drought","RIL_026","wet",21085,"leaf_mass",0.63
2013,"drought","RIL_026","wet",24067,"leaf_mass",0.14
2013,"drought","RIL_029","dry",18022,"leaf_mass",0.65
2013,"drought","RIL_029","dry",19010,"leaf_mass",0.53
2013,"drought","RIL_029","dry",26003,"leaf_mass",0.5
2013,"drought","RIL_029","wet",16022,"leaf_mass",0.95
2013,"drought","RIL_029","wet",22003,"leaf_mass",0.45
2013,"drought","RIL_029","wet",23010,"leaf_mass",0.45
2013,"drought","RIL_031","dry",18084,"leaf_mass",0.17
2013,"drought","RIL_031","dry",19080,"leaf_mass",0.25
2013,"drought","RIL_031","dry",25058,"leaf_mass",0.15
2013,"drought","RIL_031","wet",16091,"leaf_mass",0.4
2013,"drought","RIL_031","wet",21058,"leaf_mass",0.45
2013,"drought","RIL_031","wet",23080,"leaf_mass",0.28
2013,"drought","RIL_032","dry",20092,"leaf_mass",1.28
2013,"drought","RIL_032","dry",25052,"leaf_mass",0.19
2013,"drought","RIL_032","wet",16062,"leaf_mass",0.75
2013,"drought","RIL_032","wet",21053,"leaf_mass",0.48
2013,"drought","RIL_032","wet",24091,"leaf_mass",0.25
2013,"drought","RIL_033","dry",17074,"leaf_mass",0.7
2013,"drought","RIL_033","dry",19072,"leaf_mass",0.83
2013,"drought","RIL_033","dry",26053,"leaf_mass",0.31
2013,"drought","RIL_033","wet",15055,"leaf_mass",0.63
2013,"drought","RIL_033","wet",22053,"leaf_mass",0.35
2013,"drought","RIL_033","wet",23072,"leaf_mass",0.15
2013,"drought","RIL_034","dry",19018,"leaf_mass",0.63
2013,"drought","RIL_034","wet",15027,"leaf_mass",0.43
2013,"drought","RIL_034","wet",22015,"leaf_mass",0.48
2013,"drought","RIL_034","wet",23018,"leaf_mass",0.15
2013,"drought","RIL_036","dry",17031,"leaf_mass",0.33
2013,"drought","RIL_036","dry",19035,"leaf_mass",0.68
2013,"drought","RIL_036","dry",25042,"leaf_mass",0.23
2013,"drought","RIL_036","wet",15035,"leaf_mass",0.78
2013,"drought","RIL_036","wet",21042,"leaf_mass",0.4
2013,"drought","RIL_036","wet",23035,"leaf_mass",0.4
2013,"drought","RIL_037","dry",18057,"leaf_mass",0.2
2013,"drought","RIL_037","dry",20070,"leaf_mass",0.28
2013,"drought","RIL_037","dry",26050,"leaf_mass",0.15
2013,"drought","RIL_037","wet",16059,"leaf_mass",0.5
2013,"drought","RIL_037","wet",22050,"leaf_mass",0.16
2013,"drought","RIL_037","wet",24069,"leaf_mass",0.1
2013,"drought","RIL_038","dry",17069,"leaf_mass",0.35
2013,"drought","RIL_038","dry",20062,"leaf_mass",0.28
2013,"drought","RIL_038","dry",26073,"leaf_mass",0.16
2013,"drought","RIL_038","wet",15068,"leaf_mass",0.43
2013,"drought","RIL_038","wet",22072,"leaf_mass",0.21
2013,"drought","RIL_038","wet",24061,"leaf_mass",0.25
2013,"drought","RIL_039","dry",17081,"leaf_mass",0.15
2013,"drought","RIL_039","dry",19047,"leaf_mass",0.35
2013,"drought","RIL_039","dry",26074,"leaf_mass",NA
2013,"drought","RIL_039","wet",15045,"leaf_mass",0.38
2013,"drought","RIL_039","wet",22074,"leaf_mass",0.13
2013,"drought","RIL_039","wet",23047,"leaf_mass",0.3
2013,"drought","RIL_040","dry",18034,"leaf_mass",0.3
2013,"drought","RIL_040","dry",19019,"leaf_mass",0.8
2013,"drought","RIL_040","dry",26019,"leaf_mass",0.33
2013,"drought","RIL_040","wet",15014,"leaf_mass",0.65
2013,"drought","RIL_040","wet",22019,"leaf_mass",0.63
2013,"drought","RIL_040","wet",23019,"leaf_mass",0.24
2013,"drought","RIL_041","dry",18039,"leaf_mass",0.2
2013,"drought","RIL_041","dry",19038,"leaf_mass",0.35
2013,"drought","RIL_041","dry",26031,"leaf_mass",0.13
2013,"drought","RIL_041","wet",16007,"leaf_mass",0.53
2013,"drought","RIL_041","wet",22031,"leaf_mass",0.23
2013,"drought","RIL_041","wet",23038,"leaf_mass",0.2
2013,"drought","RIL_043","dry",18042,"leaf_mass",0.48
2013,"drought","RIL_043","dry",19022,"leaf_mass",1.18
2013,"drought","RIL_043","dry",25036,"leaf_mass",0.33
2013,"drought","RIL_043","wet",16013,"leaf_mass",0.48
2013,"drought","RIL_043","wet",21039,"leaf_mass",0.6
2013,"drought","RIL_043","wet",23022,"leaf_mass",0.38
2013,"drought","RIL_047","dry",17070,"leaf_mass",0.28
2013,"drought","RIL_047","dry",19049,"leaf_mass",0.38
2013,"drought","RIL_047","dry",26095,"leaf_mass",0.23
2013,"drought","RIL_047","wet",15082,"leaf_mass",0.45
2013,"drought","RIL_047","wet",22096,"leaf_mass",0.3
2013,"drought","RIL_047","wet",23049,"leaf_mass",0.18
2013,"drought","RIL_048","dry",19053,"leaf_mass",0.25
2013,"drought","RIL_048","dry",25062,"leaf_mass",0.06
2013,"drought","RIL_048","wet",15064,"leaf_mass",0.55
2013,"drought","RIL_048","wet",21063,"leaf_mass",0.17
2013,"drought","RIL_048","wet",23053,"leaf_mass",0.28
2013,"drought","RIL_049","dry",19050,"leaf_mass",0.95
2013,"drought","RIL_049","dry",26078,"leaf_mass",0.5
2013,"drought","RIL_049","wet",15054,"leaf_mass",0.7
2013,"drought","RIL_049","wet",22078,"leaf_mass",0.73
2013,"drought","RIL_049","wet",23050,"leaf_mass",0.48
2013,"drought","RIL_051","dry",18002,"leaf_mass",0.22
2013,"drought","RIL_051","dry",20011,"leaf_mass",0.23
2013,"drought","RIL_051","dry",26032,"leaf_mass",0.2
2013,"drought","RIL_051","wet",16024,"leaf_mass",0.33
2013,"drought","RIL_051","wet",22032,"leaf_mass",0.24
2013,"drought","RIL_051","wet",24010,"leaf_mass",0.11
2013,"drought","RIL_052","dry",18041,"leaf_mass",0.13
2013,"drought","RIL_052","dry",20014,"leaf_mass",0.7
2013,"drought","RIL_052","dry",25016,"leaf_mass",0.17
2013,"drought","RIL_052","wet",15017,"leaf_mass",0.68
2013,"drought","RIL_052","wet",21016,"leaf_mass",0.75
2013,"drought","RIL_052","wet",24013,"leaf_mass",0.14
2013,"drought","RIL_053","dry",18033,"leaf_mass",0.23
2013,"drought","RIL_053","dry",19042,"leaf_mass",0.35
2013,"drought","RIL_053","dry",25038,"leaf_mass",0.28
2013,"drought","RIL_053","wet",16037,"leaf_mass",0.28
2013,"drought","RIL_053","wet",21038,"leaf_mass",0.16
2013,"drought","RIL_053","wet",23042,"leaf_mass",0.35
2013,"drought","RIL_054","dry",20077,"leaf_mass",0.3
2013,"drought","RIL_054","wet",15085,"leaf_mass",0.53
2013,"drought","RIL_054","wet",21061,"leaf_mass",0.28
2013,"drought","RIL_054","wet",24076,"leaf_mass",0.28
2013,"drought","RIL_055","dry",17032,"leaf_mass",0.15
2013,"drought","RIL_055","dry",20005,"leaf_mass",0.33
2013,"drought","RIL_055","dry",26023,"leaf_mass",0.15
2013,"drought","RIL_055","wet",15041,"leaf_mass",0.35
2013,"drought","RIL_055","wet",22023,"leaf_mass",0.16
2013,"drought","RIL_055","wet",24004,"leaf_mass",0.16
2013,"drought","RIL_056","dry",18043,"leaf_mass",0.33
2013,"drought","RIL_056","dry",20096,"leaf_mass",0.58
2013,"drought","RIL_056","dry",26075,"leaf_mass",0.1
2013,"drought","RIL_056","wet",16068,"leaf_mass",0.55
2013,"drought","RIL_056","wet",22075,"leaf_mass",0.4
2013,"drought","RIL_056","wet",24095,"leaf_mass",0.12
2013,"drought","RIL_057","dry",20074,"leaf_mass",0.4
2013,"drought","RIL_057","dry",26054,"leaf_mass",0.1
2013,"drought","RIL_057","wet",16064,"leaf_mass",0.98
2013,"drought","RIL_057","wet",22054,"leaf_mass",0.35
2013,"drought","RIL_057","wet",24073,"leaf_mass",0.25
2013,"drought","RIL_058","dry",20008,"leaf_mass",0.85
2013,"drought","RIL_058","dry",25004,"leaf_mass",0.55
2013,"drought","RIL_058","wet",15031,"leaf_mass",0.33
2013,"drought","RIL_058","wet",21004,"leaf_mass",0.45
2013,"drought","RIL_058","wet",24007,"leaf_mass",0.53
2013,"drought","RIL_059","dry",17035,"leaf_mass",0.85
2013,"drought","RIL_059","dry",20035,"leaf_mass",0.48
2013,"drought","RIL_059","dry",26020,"leaf_mass",0.3
2013,"drought","RIL_059","wet",15018,"leaf_mass",0.75
2013,"drought","RIL_059","wet",22020,"leaf_mass",0.55
2013,"drought","RIL_059","wet",24034,"leaf_mass",0.43
2013,"drought","RIL_060","dry",18038,"leaf_mass",1.25
2013,"drought","RIL_060","dry",19014,"leaf_mass",1.08
2013,"drought","RIL_060","dry",26014,"leaf_mass",0.65
2013,"drought","RIL_060","wet",16041,"leaf_mass",1.13
2013,"drought","RIL_060","wet",22014,"leaf_mass",1.28
2013,"drought","RIL_060","wet",23014,"leaf_mass",0.45
2013,"drought","RIL_061","dry",18083,"leaf_mass",1.38
2013,"drought","RIL_061","dry",19086,"leaf_mass",2.2
2013,"drought","RIL_061","dry",26062,"leaf_mass",0.55
2013,"drought","RIL_061","wet",16054,"leaf_mass",1.33
2013,"drought","RIL_061","wet",22062,"leaf_mass",0.33
2013,"drought","RIL_061","wet",23086,"leaf_mass",1.83
2013,"drought","RIL_062","dry",17017,"leaf_mass",0.75
2013,"drought","RIL_062","dry",20016,"leaf_mass",0.83
2013,"drought","RIL_062","wet",15010,"leaf_mass",0.98
2013,"drought","RIL_062","wet",21015,"leaf_mass",0.78
2013,"drought","RIL_062","wet",24015,"leaf_mass",0.35
2013,"drought","RIL_063","dry",17077,"leaf_mass",0.75
2013,"drought","RIL_063","dry",25072,"leaf_mass",0.73
2013,"drought","RIL_063","wet",15073,"leaf_mass",0.7
2013,"drought","RIL_063","wet",21072,"leaf_mass",1.28
2013,"drought","RIL_063","wet",23046,"leaf_mass",0.63
2013,"drought","RIL_064","dry",17039,"leaf_mass",0.19
2013,"drought","RIL_064","dry",19043,"leaf_mass",0.63
2013,"drought","RIL_064","dry",26001,"leaf_mass",0.25
2013,"drought","RIL_064","wet",15036,"leaf_mass",0.7
2013,"drought","RIL_064","wet",22001,"leaf_mass",0.2
2013,"drought","RIL_064","wet",23043,"leaf_mass",0.26
2013,"drought","RIL_065","dry",20037,"leaf_mass",0.8
2013,"drought","RIL_065","dry",25010,"leaf_mass",0.18
2013,"drought","RIL_065","wet",15021,"leaf_mass",0.63
2013,"drought","RIL_065","wet",21010,"leaf_mass",0.45
2013,"drought","RIL_065","wet",24036,"leaf_mass",0.53
2013,"drought","RIL_066","dry",18040,"leaf_mass",0.33
2013,"drought","RIL_066","dry",20044,"leaf_mass",0.53
2013,"drought","RIL_066","dry",26034,"leaf_mass",0.4
2013,"drought","RIL_066","wet",15016,"leaf_mass",0.38
2013,"drought","RIL_066","wet",24043,"leaf_mass",0.38
2013,"drought","RIL_067","dry",17068,"leaf_mass",0.23
2013,"drought","RIL_067","dry",20095,"leaf_mass",0.48
2013,"drought","RIL_067","dry",26083,"leaf_mass",0.23
2013,"drought","RIL_067","wet",15063,"leaf_mass",0.43
2013,"drought","RIL_067","wet",22084,"leaf_mass",0.19
2013,"drought","RIL_067","wet",24093,"leaf_mass",0.22
2013,"drought","RIL_069","dry",17033,"leaf_mass",0.25
2013,"drought","RIL_069","dry",20033,"leaf_mass",0.13
2013,"drought","RIL_069","dry",25039,"leaf_mass",0.25
2013,"drought","RIL_069","wet",15002,"leaf_mass",0.08
2013,"drought","RIL_069","wet",21036,"leaf_mass",0.47
2013,"drought","RIL_069","wet",24032,"leaf_mass",0.16
2013,"drought","RIL_070","dry",17071,"leaf_mass",0.48
2013,"drought","RIL_070","dry",25051,"leaf_mass",0.17
2013,"drought","RIL_070","wet",15065,"leaf_mass",0.83
2013,"drought","RIL_070","wet",21052,"leaf_mass",0.25
2013,"drought","RIL_070","wet",23076,"leaf_mass",0.29
2013,"drought","RIL_071","dry",19067,"leaf_mass",1
2013,"drought","RIL_071","dry",25046,"leaf_mass",0.7
2013,"drought","RIL_071","wet",15079,"leaf_mass",2.05
2013,"drought","RIL_071","wet",21047,"leaf_mass",0.88
2013,"drought","RIL_071","wet",23067,"leaf_mass",0.55
2013,"drought","RIL_072","dry",17029,"leaf_mass",0.7
2013,"drought","RIL_072","dry",19028,"leaf_mass",0.55
2013,"drought","RIL_072","dry",26018,"leaf_mass",0.3
2013,"drought","RIL_072","wet",16005,"leaf_mass",0.6
2013,"drought","RIL_072","wet",22018,"leaf_mass",0.33
2013,"drought","RIL_072","wet",23028,"leaf_mass",NA
2013,"drought","RIL_074","dry",20093,"leaf_mass",0.58
2013,"drought","RIL_074","dry",26086,"leaf_mass",0.15
2013,"drought","RIL_074","wet",16063,"leaf_mass",0.98
2013,"drought","RIL_074","wet",22087,"leaf_mass",0.35
2013,"drought","RIL_074","wet",24092,"leaf_mass",0.33
2013,"drought","RIL_075","dry",17072,"leaf_mass",0.18
2013,"drought","RIL_075","dry",20075,"leaf_mass",0.17
2013,"drought","RIL_075","dry",26058,"leaf_mass",0.09
2013,"drought","RIL_075","wet",15047,"leaf_mass",0.16
2013,"drought","RIL_075","wet",22058,"leaf_mass",NA
2013,"drought","RIL_075","wet",24065,"leaf_mass",0.1
2013,"drought","RIL_076","dry",18064,"leaf_mass",0.3
2013,"drought","RIL_076","dry",19061,"leaf_mass",0.3
2013,"drought","RIL_076","dry",25045,"leaf_mass",0.34
2013,"drought","RIL_076","wet",15077,"leaf_mass",0.23
2013,"drought","RIL_076","wet",21045,"leaf_mass",0.25
2013,"drought","RIL_076","wet",23061,"leaf_mass",0.4
2013,"drought","RIL_077","dry",18062,"leaf_mass",0.3
2013,"drought","RIL_077","dry",19069,"leaf_mass",0.55
2013,"drought","RIL_077","dry",25073,"leaf_mass",0.33
2013,"drought","RIL_077","wet",15078,"leaf_mass",0.7
2013,"drought","RIL_077","wet",21073,"leaf_mass",0.43
2013,"drought","RIL_077","wet",23069,"leaf_mass",0.3
2013,"drought","RIL_078","dry",20086,"leaf_mass",0.45
2013,"drought","RIL_078","dry",25050,"leaf_mass",0.29
2013,"drought","RIL_078","wet",16052,"leaf_mass",0.4
2013,"drought","RIL_078","wet",24085,"leaf_mass",0.22
2013,"drought","RIL_081","dry",17037,"leaf_mass",0.35
2013,"drought","RIL_081","dry",19016,"leaf_mass",0.5
2013,"drought","RIL_081","dry",25030,"leaf_mass",0.25
2013,"drought","RIL_081","wet",16043,"leaf_mass",0.95
2013,"drought","RIL_081","wet",21030,"leaf_mass",0.85
2013,"drought","RIL_081","wet",23016,"leaf_mass",0.3
2013,"drought","RIL_082","dry",18026,"leaf_mass",0.3
2013,"drought","RIL_082","dry",20027,"leaf_mass",0.33
